device_id,device_name,wallet_id,location
137597,Security Camera 137597,97628,Arad
137598,Smart Meter 137598,99553,Vienna
137599,Air Quality Sensor 137599,97198,Sibiu
137600,Industrial Sensor 137600,21647,Iasi
137601,GPS Tracker 137601,47514,Brasov
137602,Water Sensor 137602,90243,Constanta
137603,GPS Tracker 137603,97990,Amsterdam
137604,IoT Gateway 137604,785,Cluj-Napoca
137605,Air Quality Sensor 137605,13810,Budapest
137606,Industrial Sensor 137606,92675,Iasi
137607,Motion Sensor 137607,12503,Brasov
137608,Air Quality Sensor 137608,46338,Paris
137609,IoT Gateway 137609,19127,Bucharest
137610,Industrial Sensor 137610,930,Craiova
137611,Water Sensor 137611,30337,Madrid
137612,Temperature Sensor 137612,17484,Arad
137613,Motion Sensor 137613,35121,Paris
137614,Temperature Sensor 137614,26575,Arad
137615,Temperature Sensor 137615,20511,Oradea
137616,Humidity Sensor 137616,8985,Bucharest
137617,Energy Monitor 137617,37511,Craiova
137618,IoT Gateway 137618,3129,Brasov
137619,Humidity Sensor 137619,22392,Constanta
137620,Humidity Sensor 137620,59278,Bucharest
137621,IoT Gateway 137621,52682,Oradea
137622,Temperature Sensor 137622,81534,Oradea
137623,Smart Light 137623,83858,Bucharest
137624,Energy Monitor 137624,50049,Constanta
137625,Environmental Sensor 137625,85223,Oradea
137626,Smart Thermostat 137626,18653,Budapest
137627,IoT Gateway 137627,94115,Oradea
137628,Smart Light 137628,77892,Munich
137629,Humidity Sensor 137629,86451,Barcelona
137630,Smart Lock 137630,81711,Paris
137631,Smart Thermostat 137631,65716,Budapest
137632,Energy Monitor 137632,41553,Munich
137633,Energy Monitor 137633,78046,Oradea
137634,Water Sensor 137634,70936,Madrid
137635,Motion Sensor 137635,64626,Arad
137636,Air Quality Sensor 137636,46252,Amsterdam
137637,IoT Gateway 137637,96406,Madrid
137638,GPS Tracker 137638,76401,Arad
137639,Energy Monitor 137639,64907,Munich
137640,Temperature Sensor 137640,34048,Vienna
137641,Humidity Sensor 137641,24815,Craiova
137642,Humidity Sensor 137642,41552,Vienna
137643,Humidity Sensor 137643,95074,Vienna
137644,Water Sensor 137644,31903,Berlin
137645,Industrial Sensor 137645,69817,Bucharest
137646,GPS Tracker 137646,34931,Brasov
137647,Security Camera 137647,9414,Sibiu
137648,Energy Monitor 137648,10082,Brasov
137649,Temperature Sensor 137649,50981,Berlin
137650,Security Camera 137650,89894,Arad
137651,Temperature Sensor 137651,79427,Budapest
137652,Motion Sensor 137652,58124,Constanta
137653,GPS Tracker 137653,58657,Sibiu
137654,Security Camera 137654,72221,Brasov
137655,Smart Thermostat 137655,27403,Munich
137656,IoT Gateway 137656,75809,Vienna
137657,Environmental Sensor 137657,73117,Prague
137658,Security Camera 137658,47594,Berlin
137659,Energy Monitor 137659,78561,Munich
137660,Security Camera 137660,6628,Prague
137661,Smart Lock 137661,77510,Constanta
137662,Environmental Sensor 137662,98714,Bucharest
137663,Industrial Sensor 137663,99118,Iasi
137664,Smart Lock 137664,59493,Barcelona
137665,Smart Meter 137665,13054,Munich
137666,IoT Gateway 137666,25161,Prague
137667,Smart Light 137667,15450,Bucharest
137668,GPS Tracker 137668,43375,Bucharest
137669,Smart Thermostat 137669,59139,Munich
137670,Temperature Sensor 137670,24978,Paris
137671,Humidity Sensor 137671,23043,Barcelona
137672,IoT Gateway 137672,85487,Arad
137673,Motion Sensor 137673,26186,Barcelona
137674,Temperature Sensor 137674,39028,Brasov
137675,GPS Tracker 137675,19911,Prague
137676,Smart Lock 137676,37564,Vienna
137677,Water Sensor 137677,14940,Madrid
137678,Environmental Sensor 137678,97940,Munich
137679,Air Quality Sensor 137679,60994,Barcelona
137680,Smart Meter 137680,48093,Sibiu
137681,Smart Meter 137681,90294,Sibiu
137682,Industrial Sensor 137682,41490,Munich
137683,Smart Light 137683,74264,Vienna
137684,Water Sensor 137684,46243,Budapest
137685,Water Sensor 137685,25559,Budapest
137686,IoT Gateway 137686,78740,Craiova
137687,GPS Tracker 137687,8711,Bucharest
137688,Security Camera 137688,64803,Iasi
137689,Temperature Sensor 137689,63523,Berlin
137690,Security Camera 137690,56593,Berlin
137691,Motion Sensor 137691,17664,Paris
137692,Motion Sensor 137692,49220,Craiova
137693,IoT Gateway 137693,94504,Timisoara
137694,GPS Tracker 137694,54477,Madrid
137695,Energy Monitor 137695,73707,Brasov
137696,Security Camera 137696,89087,Madrid
137697,Humidity Sensor 137697,35318,Brasov
137698,Motion Sensor 137698,88466,Sibiu
137699,Environmental Sensor 137699,70269,Berlin
137700,Smart Meter 137700,62239,Berlin
137701,Smart Light 137701,38800,Warsaw
137702,Environmental Sensor 137702,77405,Madrid
137703,Humidity Sensor 137703,62447,Vienna
137704,Air Quality Sensor 137704,80639,Berlin
137705,Environmental Sensor 137705,41308,Bucharest
137706,Smart Lock 137706,25076,Timisoara
137707,Industrial Sensor 137707,64770,Bucharest
137708,Smart Meter 137708,79290,Berlin
137709,Smart Lock 137709,46316,Oradea
137710,Air Quality Sensor 137710,74424,Craiova
137711,Smart Meter 137711,25454,Oradea
137712,Industrial Sensor 137712,40951,Berlin
137713,Smart Thermostat 137713,23842,Craiova
137714,Temperature Sensor 137714,14349,Warsaw
137715,Humidity Sensor 137715,32467,Amsterdam
137716,Industrial Sensor 137716,14133,Warsaw
137717,IoT Gateway 137717,81083,Budapest
137718,Air Quality Sensor 137718,50013,Bucharest
137719,IoT Gateway 137719,9271,Barcelona
137720,Humidity Sensor 137720,70855,Prague
137721,Smart Meter 137721,18571,Arad
137722,Temperature Sensor 137722,96095,Craiova
137723,Energy Monitor 137723,69992,Paris
137724,Motion Sensor 137724,96426,Barcelona
137725,Temperature Sensor 137725,23269,Berlin
137726,Industrial Sensor 137726,4366,Timisoara
137727,Water Sensor 137727,96704,Vienna
137728,Water Sensor 137728,75126,Berlin
137729,GPS Tracker 137729,1087,Madrid
137730,Temperature Sensor 137730,94006,Vienna
137731,Industrial Sensor 137731,4351,Bucharest
137732,GPS Tracker 137732,13896,Arad
137733,Smart Lock 137733,42363,Budapest
137734,Industrial Sensor 137734,65308,Vienna
137735,Air Quality Sensor 137735,5425,Paris
137736,Smart Thermostat 137736,29505,Warsaw
137737,Energy Monitor 137737,36255,Prague
137738,Smart Light 137738,84132,Madrid
137739,Smart Meter 137739,81987,Cluj-Napoca
137740,Air Quality Sensor 137740,62058,Berlin
137741,Motion Sensor 137741,90270,Constanta
137742,Industrial Sensor 137742,71525,Bucharest
137743,Security Camera 137743,515,Amsterdam
137744,Security Camera 137744,21230,Arad
137745,Smart Thermostat 137745,25827,Budapest
137746,Humidity Sensor 137746,53381,Munich
137747,Smart Meter 137747,45153,Budapest
137748,Energy Monitor 137748,98835,Oradea
137749,Temperature Sensor 137749,75478,Sibiu
137750,Smart Thermostat 137750,44615,Iasi
137751,Industrial Sensor 137751,92156,Barcelona
137752,Environmental Sensor 137752,91767,Constanta
137753,Air Quality Sensor 137753,34020,Amsterdam
137754,Environmental Sensor 137754,76195,Oradea
137755,GPS Tracker 137755,44628,Barcelona
137756,Temperature Sensor 137756,32281,Brasov
137757,Water Sensor 137757,86437,Berlin
137758,GPS Tracker 137758,35597,Timisoara
137759,Air Quality Sensor 137759,30181,Madrid
137760,Security Camera 137760,22202,Barcelona
137761,Air Quality Sensor 137761,92510,Cluj-Napoca
137762,Security Camera 137762,85663,Madrid
137763,Environmental Sensor 137763,66873,Paris
137764,Industrial Sensor 137764,22695,Prague
137765,Security Camera 137765,95347,Budapest
137766,Humidity Sensor 137766,34255,Constanta
137767,Smart Lock 137767,62120,Craiova
137768,Environmental Sensor 137768,98493,Berlin
137769,Temperature Sensor 137769,19476,Sibiu
137770,Smart Thermostat 137770,46724,Timisoara
137771,IoT Gateway 137771,44232,Munich
137772,IoT Gateway 137772,33470,Craiova
137773,Security Camera 137773,17633,Brasov
137774,Motion Sensor 137774,38850,Arad
137775,Smart Lock 137775,66445,Arad
137776,GPS Tracker 137776,71226,Prague
137777,GPS Tracker 137777,7288,Amsterdam
137778,Industrial Sensor 137778,48142,Barcelona
137779,GPS Tracker 137779,32756,Bucharest
137780,Industrial Sensor 137780,67028,Vienna
137781,Security Camera 137781,74628,Vienna
137782,Water Sensor 137782,64766,Iasi
137783,Motion Sensor 137783,31102,Munich
137784,Security Camera 137784,35908,Munich
137785,Humidity Sensor 137785,27409,Vienna
137786,Smart Meter 137786,17941,Warsaw
137787,Water Sensor 137787,10462,Constanta
137788,Temperature Sensor 137788,94612,Vienna
137789,Industrial Sensor 137789,54625,Barcelona
137790,Energy Monitor 137790,69423,Munich
137791,Security Camera 137791,43973,Sibiu
137792,Temperature Sensor 137792,52542,Arad
137793,Industrial Sensor 137793,98771,Sibiu
137794,Humidity Sensor 137794,19786,Bucharest
137795,Smart Light 137795,22955,Madrid
137796,Environmental Sensor 137796,75433,Warsaw
137797,Environmental Sensor 137797,83824,Berlin
137798,Humidity Sensor 137798,4925,Bucharest
137799,Industrial Sensor 137799,33269,Warsaw
137800,IoT Gateway 137800,68402,Madrid
137801,Environmental Sensor 137801,75073,Madrid
137802,Smart Lock 137802,44622,Prague
137803,Air Quality Sensor 137803,42367,Craiova
137804,Smart Thermostat 137804,1183,Warsaw
137805,Air Quality Sensor 137805,65057,Arad
137806,GPS Tracker 137806,41936,Madrid
137807,Humidity Sensor 137807,53555,Constanta
137808,Water Sensor 137808,83176,Sibiu
137809,Motion Sensor 137809,62277,Warsaw
137810,Industrial Sensor 137810,34235,Budapest
137811,Industrial Sensor 137811,42274,Warsaw
137812,Smart Meter 137812,5115,Cluj-Napoca
137813,Water Sensor 137813,95953,Arad
137814,Smart Thermostat 137814,52263,Brasov
137815,Smart Light 137815,47871,Craiova
137816,Smart Thermostat 137816,19465,Berlin
137817,Industrial Sensor 137817,94417,Vienna
137818,GPS Tracker 137818,7863,Bucharest
137819,Smart Light 137819,54438,Barcelona
137820,Air Quality Sensor 137820,49199,Sibiu
137821,Smart Lock 137821,36556,Vienna
137822,IoT Gateway 137822,51161,Brasov
137823,Water Sensor 137823,28109,Budapest
137824,Environmental Sensor 137824,12167,Madrid
137825,Smart Thermostat 137825,16490,Oradea
137826,Water Sensor 137826,54543,Warsaw
137827,Water Sensor 137827,85135,Paris
137828,Security Camera 137828,98083,Brasov
137829,Air Quality Sensor 137829,52697,Constanta
137830,Energy Monitor 137830,40508,Amsterdam
137831,Temperature Sensor 137831,36949,Amsterdam
137832,Water Sensor 137832,24972,Cluj-Napoca
137833,Humidity Sensor 137833,19163,Timisoara
137834,Smart Lock 137834,43795,Budapest
137835,GPS Tracker 137835,23939,Munich
137836,Air Quality Sensor 137836,19557,Prague
137837,IoT Gateway 137837,97732,Oradea
137838,Smart Thermostat 137838,22274,Craiova
137839,Industrial Sensor 137839,68457,Berlin
137840,Smart Lock 137840,84459,Budapest
137841,Security Camera 137841,3910,Madrid
137842,Temperature Sensor 137842,10282,Cluj-Napoca
137843,Air Quality Sensor 137843,16698,Sibiu
137844,Smart Light 137844,45602,Munich
137845,Smart Meter 137845,1174,Timisoara
137846,Energy Monitor 137846,42360,Oradea
137847,IoT Gateway 137847,91139,Cluj-Napoca
137848,Smart Meter 137848,60258,Brasov
137849,Temperature Sensor 137849,70860,Budapest
137850,Smart Thermostat 137850,56289,Warsaw
137851,Air Quality Sensor 137851,29592,Paris
137852,Motion Sensor 137852,57191,Paris
137853,Security Camera 137853,6201,Timisoara
137854,Smart Meter 137854,65709,Bucharest
137855,Smart Light 137855,60852,Budapest
137856,Smart Light 137856,69867,Munich
137857,GPS Tracker 137857,93273,Sibiu
137858,Smart Light 137858,81045,Barcelona
137859,GPS Tracker 137859,18332,Sibiu
137860,Energy Monitor 137860,26030,Brasov
137861,Industrial Sensor 137861,23421,Brasov
137862,Smart Thermostat 137862,74005,Sibiu
137863,Security Camera 137863,31736,Timisoara
137864,Water Sensor 137864,31820,Amsterdam
137865,Humidity Sensor 137865,29717,Cluj-Napoca
137866,Smart Meter 137866,53316,Berlin
137867,Security Camera 137867,24418,Prague
137868,Environmental Sensor 137868,61589,Oradea
137869,Smart Light 137869,85570,Paris
137870,Smart Meter 137870,92814,Prague
137871,Environmental Sensor 137871,38217,Timisoara
137872,Smart Meter 137872,23200,Prague
137873,IoT Gateway 137873,50280,Craiova
137874,Temperature Sensor 137874,87544,Sibiu
137875,Smart Meter 137875,41318,Vienna
137876,Smart Lock 137876,53007,Iasi
137877,Smart Light 137877,65682,Iasi
137878,Temperature Sensor 137878,26832,Timisoara
137879,Environmental Sensor 137879,12105,Timisoara
137880,Energy Monitor 137880,3978,Vienna
137881,Water Sensor 137881,8832,Paris
137882,Smart Light 137882,80338,Craiova
137883,Energy Monitor 137883,25959,Craiova
137884,Industrial Sensor 137884,51452,Berlin
137885,Smart Light 137885,57348,Amsterdam
137886,Environmental Sensor 137886,93999,Iasi
137887,Energy Monitor 137887,20191,Vienna
137888,Motion Sensor 137888,88001,Craiova
137889,Smart Thermostat 137889,85338,Timisoara
137890,GPS Tracker 137890,19161,Sibiu
137891,Air Quality Sensor 137891,87612,Vienna
137892,Energy Monitor 137892,34758,Amsterdam
137893,Security Camera 137893,15343,Paris
137894,Motion Sensor 137894,52236,Barcelona
137895,Industrial Sensor 137895,30000,Munich
137896,Industrial Sensor 137896,66626,Paris
137897,Industrial Sensor 137897,31495,Prague
137898,Motion Sensor 137898,85406,Barcelona
137899,Smart Light 137899,40663,Vienna
137900,Water Sensor 137900,64172,Cluj-Napoca
137901,GPS Tracker 137901,88677,Timisoara
137902,Industrial Sensor 137902,75094,Paris
137903,Energy Monitor 137903,59295,Iasi
137904,Smart Thermostat 137904,32524,Bucharest
137905,Security Camera 137905,35564,Munich
137906,Environmental Sensor 137906,23223,Constanta
137907,Air Quality Sensor 137907,14753,Amsterdam
137908,Smart Lock 137908,65757,Madrid
137909,Security Camera 137909,28353,Iasi
137910,Smart Thermostat 137910,18970,Arad
137911,Smart Thermostat 137911,41119,Iasi
137912,Air Quality Sensor 137912,45857,Craiova
137913,Motion Sensor 137913,51019,Munich
137914,Motion Sensor 137914,95058,Craiova
137915,Smart Meter 137915,62609,Berlin
137916,Security Camera 137916,75990,Cluj-Napoca
137917,Water Sensor 137917,56765,Prague
137918,Smart Thermostat 137918,97504,Barcelona
137919,Smart Light 137919,75962,Sibiu
137920,Motion Sensor 137920,41890,Barcelona
137921,Security Camera 137921,7677,Arad
137922,Security Camera 137922,27854,Brasov
137923,Industrial Sensor 137923,33825,Paris
137924,Security Camera 137924,34977,Budapest
137925,Motion Sensor 137925,3093,Brasov
137926,Energy Monitor 137926,15005,Cluj-Napoca
137927,Environmental Sensor 137927,58763,Oradea
137928,Industrial Sensor 137928,61588,Cluj-Napoca
137929,Smart Meter 137929,36618,Oradea
137930,Temperature Sensor 137930,58656,Iasi
137931,GPS Tracker 137931,86578,Iasi
137932,Industrial Sensor 137932,58560,Cluj-Napoca
137933,Smart Meter 137933,39928,Constanta
137934,Motion Sensor 137934,4648,Prague
137935,Smart Light 137935,50639,Bucharest
137936,Humidity Sensor 137936,10812,Vienna
137937,GPS Tracker 137937,12224,Warsaw
137938,IoT Gateway 137938,93833,Prague
137939,Water Sensor 137939,57428,Timisoara
137940,Humidity Sensor 137940,12067,Cluj-Napoca
137941,IoT Gateway 137941,37326,Timisoara
137942,Smart Lock 137942,76459,Madrid
137943,Smart Light 137943,31360,Budapest
137944,Water Sensor 137944,36617,Budapest
137945,Environmental Sensor 137945,2691,Craiova
137946,Temperature Sensor 137946,40983,Iasi
137947,Industrial Sensor 137947,2683,Arad
137948,IoT Gateway 137948,64442,Berlin
137949,IoT Gateway 137949,95668,Bucharest
137950,Smart Light 137950,7382,Barcelona
137951,Energy Monitor 137951,1873,Warsaw
137952,Water Sensor 137952,21175,Arad
137953,Motion Sensor 137953,18653,Timisoara
137954,Air Quality Sensor 137954,37852,Warsaw
137955,Motion Sensor 137955,43378,Vienna
137956,Air Quality Sensor 137956,84229,Barcelona
137957,Industrial Sensor 137957,1881,Barcelona
137958,Air Quality Sensor 137958,21682,Iasi
137959,Air Quality Sensor 137959,97247,Arad
137960,Industrial Sensor 137960,13069,Barcelona
137961,GPS Tracker 137961,27824,Brasov
137962,Temperature Sensor 137962,37415,Prague
137963,Environmental Sensor 137963,16406,Prague
137964,Industrial Sensor 137964,63228,Berlin
137965,Smart Meter 137965,82603,Bucharest
137966,Environmental Sensor 137966,15727,Amsterdam
137967,Industrial Sensor 137967,2578,Cluj-Napoca
137968,Humidity Sensor 137968,54343,Arad
137969,Security Camera 137969,90452,Munich
137970,Industrial Sensor 137970,31077,Vienna
137971,Security Camera 137971,87269,Berlin
137972,Smart Lock 137972,17132,Madrid
137973,Industrial Sensor 137973,5977,Warsaw
137974,Humidity Sensor 137974,70223,Oradea
137975,Environmental Sensor 137975,51955,Prague
137976,Environmental Sensor 137976,50638,Cluj-Napoca
137977,Energy Monitor 137977,57049,Budapest
137978,GPS Tracker 137978,9744,Vienna
137979,Environmental Sensor 137979,74216,Vienna
137980,Temperature Sensor 137980,45562,Budapest
137981,GPS Tracker 137981,92844,Warsaw
137982,Temperature Sensor 137982,50781,Amsterdam
137983,Smart Lock 137983,93265,Amsterdam
137984,IoT Gateway 137984,37675,Warsaw
137985,Industrial Sensor 137985,32503,Craiova
137986,Smart Meter 137986,15874,Warsaw
137987,Humidity Sensor 137987,26654,Barcelona
137988,IoT Gateway 137988,19193,Warsaw
137989,IoT Gateway 137989,58782,Timisoara
137990,Humidity Sensor 137990,63493,Vienna
137991,Humidity Sensor 137991,16010,Barcelona
137992,Industrial Sensor 137992,57873,Timisoara
137993,Smart Meter 137993,41098,Cluj-Napoca
137994,Air Quality Sensor 137994,62888,Arad
137995,IoT Gateway 137995,49435,Iasi
137996,Security Camera 137996,63393,Iasi
137997,IoT Gateway 137997,37142,Iasi
137998,Temperature Sensor 137998,11071,Amsterdam
137999,Smart Light 137999,52987,Bucharest
138000,Water Sensor 138000,93571,Berlin
138001,Smart Lock 138001,19225,Bucharest
138002,Temperature Sensor 138002,37115,Madrid
138003,Security Camera 138003,37542,Cluj-Napoca
138004,Industrial Sensor 138004,64915,Sibiu
138005,Smart Thermostat 138005,37699,Arad
138006,Industrial Sensor 138006,73544,Paris
138007,Security Camera 138007,86983,Amsterdam
138008,Temperature Sensor 138008,9964,Prague
138009,Motion Sensor 138009,78716,Brasov
138010,Environmental Sensor 138010,40872,Amsterdam
138011,Energy Monitor 138011,84588,Paris
138012,Industrial Sensor 138012,56046,Madrid
138013,Smart Light 138013,42695,Cluj-Napoca
138014,Water Sensor 138014,58017,Iasi
138015,Temperature Sensor 138015,13845,Munich
138016,Smart Meter 138016,12210,Timisoara
138017,Security Camera 138017,83942,Budapest
138018,Environmental Sensor 138018,31787,Brasov
138019,Smart Light 138019,96296,Warsaw
138020,GPS Tracker 138020,5834,Madrid
138021,Humidity Sensor 138021,43342,Craiova
138022,Industrial Sensor 138022,14596,Iasi
138023,Energy Monitor 138023,63601,Arad
138024,Humidity Sensor 138024,31096,Timisoara
138025,Air Quality Sensor 138025,75216,Prague
138026,IoT Gateway 138026,49308,Paris
138027,Temperature Sensor 138027,78760,Bucharest
138028,GPS Tracker 138028,23975,Craiova
138029,Environmental Sensor 138029,1298,Craiova
138030,Industrial Sensor 138030,67872,Amsterdam
138031,GPS Tracker 138031,52673,Berlin
138032,Humidity Sensor 138032,32696,Paris
138033,Smart Lock 138033,88614,Vienna
138034,Energy Monitor 138034,99822,Berlin
138035,Water Sensor 138035,77345,Prague
138036,GPS Tracker 138036,7685,Cluj-Napoca
138037,Smart Meter 138037,44606,Warsaw
138038,Water Sensor 138038,54994,Brasov
138039,Smart Lock 138039,61778,Iasi
138040,Smart Meter 138040,93958,Arad
138041,Air Quality Sensor 138041,25857,Cluj-Napoca
138042,GPS Tracker 138042,39161,Warsaw
138043,Environmental Sensor 138043,33441,Craiova
138044,Smart Meter 138044,18427,Munich
138045,Security Camera 138045,98011,Timisoara
138046,Environmental Sensor 138046,63933,Paris
138047,Smart Thermostat 138047,5069,Berlin
138048,GPS Tracker 138048,35019,Madrid
138049,Smart Thermostat 138049,84591,Iasi
138050,Smart Meter 138050,56657,Paris
138051,Smart Meter 138051,44785,Budapest
138052,Water Sensor 138052,37386,Sibiu
138053,Industrial Sensor 138053,61684,Budapest
138054,Industrial Sensor 138054,14547,Barcelona
138055,Security Camera 138055,44192,Budapest
138056,Environmental Sensor 138056,53190,Madrid
138057,Humidity Sensor 138057,49981,Madrid
138058,Motion Sensor 138058,61479,Berlin
138059,Smart Light 138059,93010,Sibiu
138060,Smart Light 138060,72603,Brasov
138061,Energy Monitor 138061,10932,Oradea
138062,Smart Lock 138062,58944,Vienna
138063,Smart Meter 138063,23783,Iasi
138064,Environmental Sensor 138064,5110,Munich
138065,Smart Light 138065,89615,Brasov
138066,Smart Light 138066,57642,Bucharest
138067,Water Sensor 138067,45856,Oradea
138068,Energy Monitor 138068,24254,Timisoara
138069,Smart Meter 138069,78130,Vienna
138070,Smart Thermostat 138070,85794,Paris
138071,GPS Tracker 138071,92119,Sibiu
138072,Air Quality Sensor 138072,89734,Prague
138073,Water Sensor 138073,81148,Brasov
138074,Water Sensor 138074,81899,Vienna
138075,GPS Tracker 138075,54463,Oradea
138076,IoT Gateway 138076,44924,Brasov
138077,Industrial Sensor 138077,62666,Bucharest
138078,Smart Light 138078,39179,Budapest
138079,Environmental Sensor 138079,22246,Paris
138080,GPS Tracker 138080,28719,Brasov
138081,Smart Meter 138081,90710,Munich
138082,Water Sensor 138082,68869,Berlin
138083,Smart Thermostat 138083,56419,Timisoara
138084,Humidity Sensor 138084,11569,Paris
138085,Environmental Sensor 138085,72744,Barcelona
138086,Smart Light 138086,86855,Budapest
138087,Temperature Sensor 138087,50923,Oradea
138088,GPS Tracker 138088,87566,Madrid
138089,Smart Meter 138089,28592,Cluj-Napoca
138090,Smart Light 138090,28351,Constanta
138091,Smart Light 138091,42825,Craiova
138092,Motion Sensor 138092,80742,Munich
138093,Smart Meter 138093,81943,Madrid
138094,Smart Thermostat 138094,14747,Barcelona
138095,Motion Sensor 138095,70636,Madrid
138096,Smart Lock 138096,56302,Barcelona
138097,Smart Meter 138097,27070,Iasi
138098,Air Quality Sensor 138098,17121,Oradea
138099,Security Camera 138099,28144,Prague
138100,Security Camera 138100,86128,Craiova
138101,Smart Thermostat 138101,65086,Arad
138102,Temperature Sensor 138102,94630,Munich
138103,Smart Light 138103,87814,Prague
138104,GPS Tracker 138104,77488,Amsterdam
138105,Energy Monitor 138105,29747,Budapest
138106,Security Camera 138106,18186,Amsterdam
138107,Security Camera 138107,3454,Cluj-Napoca
138108,Water Sensor 138108,63204,Prague
138109,Industrial Sensor 138109,43867,Budapest
138110,Smart Meter 138110,88254,Barcelona
138111,Water Sensor 138111,38825,Arad
138112,Smart Thermostat 138112,39265,Berlin
138113,Smart Thermostat 138113,87503,Brasov
138114,Smart Thermostat 138114,53649,Madrid
138115,Water Sensor 138115,22396,Munich
138116,GPS Tracker 138116,21784,Amsterdam
138117,Air Quality Sensor 138117,66884,Iasi
138118,IoT Gateway 138118,47847,Constanta
138119,Water Sensor 138119,39334,Munich
138120,Environmental Sensor 138120,58605,Amsterdam
138121,Smart Meter 138121,42444,Constanta
138122,Air Quality Sensor 138122,80302,Amsterdam
138123,Security Camera 138123,26258,Warsaw
138124,Temperature Sensor 138124,37164,Madrid
138125,GPS Tracker 138125,96950,Craiova
138126,Temperature Sensor 138126,55749,Warsaw
138127,Industrial Sensor 138127,96404,Cluj-Napoca
138128,IoT Gateway 138128,5090,Timisoara
138129,Water Sensor 138129,77399,Oradea
138130,Air Quality Sensor 138130,5424,Barcelona
138131,Water Sensor 138131,92534,Munich
138132,Smart Meter 138132,75994,Arad
138133,Smart Thermostat 138133,39588,Bucharest
138134,Humidity Sensor 138134,93416,Timisoara
138135,Air Quality Sensor 138135,66943,Arad
138136,Motion Sensor 138136,94762,Brasov
138137,Motion Sensor 138137,3829,Amsterdam
138138,Smart Thermostat 138138,51949,Bucharest
138139,GPS Tracker 138139,82769,Barcelona
138140,Environmental Sensor 138140,6854,Sibiu
138141,Motion Sensor 138141,75793,Munich
138142,GPS Tracker 138142,80689,Timisoara
138143,Water Sensor 138143,58940,Oradea
138144,Humidity Sensor 138144,96952,Constanta
138145,Smart Meter 138145,82732,Prague
138146,Smart Thermostat 138146,15118,Barcelona
138147,Smart Lock 138147,14113,Budapest
138148,Smart Thermostat 138148,38980,Cluj-Napoca
138149,Smart Lock 138149,23451,Arad
138150,Smart Lock 138150,20121,Vienna
138151,Smart Lock 138151,5329,Craiova
138152,Temperature Sensor 138152,39116,Madrid
138153,Smart Meter 138153,68036,Iasi
138154,GPS Tracker 138154,75121,Budapest
138155,Air Quality Sensor 138155,6512,Berlin
138156,Temperature Sensor 138156,80016,Bucharest
138157,Smart Thermostat 138157,92588,Constanta
138158,Smart Light 138158,67655,Sibiu
138159,Motion Sensor 138159,21075,Arad
138160,Temperature Sensor 138160,6174,Budapest
138161,Smart Thermostat 138161,6809,Prague
138162,Temperature Sensor 138162,16608,Madrid
138163,Smart Light 138163,81925,Sibiu
138164,Smart Light 138164,72800,Barcelona
138165,IoT Gateway 138165,76308,Cluj-Napoca
138166,Motion Sensor 138166,61554,Cluj-Napoca
138167,Air Quality Sensor 138167,49648,Timisoara
138168,GPS Tracker 138168,17014,Munich
138169,Smart Meter 138169,21314,Iasi
138170,Smart Lock 138170,63988,Iasi
138171,Smart Thermostat 138171,32131,Budapest
138172,Smart Light 138172,99189,Brasov
138173,Energy Monitor 138173,93943,Timisoara
138174,Temperature Sensor 138174,38371,Bucharest
138175,Smart Lock 138175,65979,Iasi
138176,Environmental Sensor 138176,3947,Iasi
138177,Energy Monitor 138177,22453,Prague
138178,GPS Tracker 138178,55628,Prague
138179,Security Camera 138179,41338,Amsterdam
138180,Smart Light 138180,12122,Munich
138181,Water Sensor 138181,62122,Barcelona
138182,Smart Lock 138182,20578,Craiova
138183,Environmental Sensor 138183,7839,Arad
138184,Smart Thermostat 138184,36527,Iasi
138185,IoT Gateway 138185,62861,Budapest
138186,Industrial Sensor 138186,90471,Madrid
138187,Air Quality Sensor 138187,77888,Paris
138188,Water Sensor 138188,20402,Sibiu
138189,Temperature Sensor 138189,72001,Vienna
138190,Industrial Sensor 138190,56545,Iasi
138191,Water Sensor 138191,33566,Amsterdam
138192,Smart Meter 138192,52425,Bucharest
138193,GPS Tracker 138193,74942,Bucharest
138194,Energy Monitor 138194,64769,Vienna
138195,Humidity Sensor 138195,74450,Warsaw
138196,Security Camera 138196,45934,Barcelona
138197,Security Camera 138197,85209,Sibiu
138198,Humidity Sensor 138198,80621,Munich
138199,Water Sensor 138199,42525,Munich
138200,Temperature Sensor 138200,58701,Iasi
138201,GPS Tracker 138201,90898,Vienna
138202,GPS Tracker 138202,89221,Iasi
138203,Motion Sensor 138203,26456,Iasi
138204,IoT Gateway 138204,93422,Amsterdam
138205,Smart Meter 138205,85721,Iasi
138206,Temperature Sensor 138206,10414,Paris
138207,GPS Tracker 138207,6204,Craiova
138208,Humidity Sensor 138208,41475,Warsaw
138209,Humidity Sensor 138209,12437,Cluj-Napoca
138210,Smart Thermostat 138210,26697,Barcelona
138211,Environmental Sensor 138211,6848,Munich
138212,Industrial Sensor 138212,67053,Arad
138213,Humidity Sensor 138213,98043,Arad
138214,Smart Lock 138214,44020,Timisoara
138215,IoT Gateway 138215,13500,Timisoara
138216,Humidity Sensor 138216,93523,Timisoara
138217,Motion Sensor 138217,62184,Iasi
138218,Humidity Sensor 138218,92320,Bucharest
138219,Humidity Sensor 138219,72858,Madrid
138220,Humidity Sensor 138220,32601,Craiova
138221,Water Sensor 138221,63897,Constanta
